,class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
410,0,30608,na,960,894,0,0,0,0,0,0,57814,758008,1122864,360110,25660,250,1016764,0,0,0,754,1790,1961864,1558630,572114,323110,0,0,0,0,2750,514,0,0,0,0,0,6798,909058,1004950,403900,0,2298,938,1178,35146,1419216,865848,82,0,0,0,951830,456416,183598,136068,124796,121920,183958,157892,8216,12,2535336,14,228,756,30,1016764,31686,219256,350644,254520,281580,na,na,na,na,na,na,29620,30607.83,2535336,2535336,2514394,14940,1730,6088,109000,2324706,1209600,66008,0,74,0,1794826.56,25760.64,501445.44,0,0,0,0,16774,249382,1035208,844690,163614,12844,2186,8,626,706,2535336,na,4812,570,51046,300606,150396,1017174,763540,36398,164,0,1198,1630,1793334,39026,0,2642,0,0,1833250,2724,142,0,0,130,25928,0,0,0,0,19488,25372,3972,0,0,56276,10176,150580,24464,562990,6198,0,0,661020,1306.34,1430,555188,504462,220104,104138,188682,182638,138912,110820,280688,39074,0,0
411,0,270,0,46,44,0,0,0,0,0,5992,22684,5416,1436,0,0,0,8810,0,0,0,5410,9630,25104,22756,31670,3706,0,0,0,0,62,54,0,0,0,0,0,0,0,24976,10552,0,140,10,24,794,312,15108,7130,12006,4,0,23324,6670,2942,1072,480,220,530,166,54,70,62278,10,0,2,0,8810,442,21990,9260,na,na,na,na,na,na,na,na,31180,269.77,62278,62278,62848,142,0,6000,61660,35630,1209600,976,2,8,0,18570.24,0,15901.44,0,16,0,4636,14188,10130,5590,832,152,0,0,0,6,10,62278,0,1180,14,692,1258,4596,25776,2012,0,0,0,78,58,19626,1762,0,0,0,0,19626,228,180,0,0,0,0,0,0,0,0,612,0,0,238,34,220,102,17540,1744,7898,36,0,0,0,131.38,82,17522,6564,1652,344,1028,2422,2476,3520,0,0,0,0
412,0,36,na,32,28,0,0,0,0,0,0,88,4554,9288,0,0,0,na,na,na,na,na,na,na,na,na,na,0,na,na,na,152,50,0,0,0,0,0,0,12662,0,1268,0,1388,32,32,164,476,11830,8,0,0,0,11568,1338,242,312,46,166,246,12,0,0,na,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,36.6,na,na,20526,35.0,106,na,na,13930,na,770,2,4,0,6507.84,0,6103.68,0,0,0,0,0,920,12136,756,94,24,0,0,2,8,na,na,1372,10,24,202,1548,3642,5934,1172,26,0,42,298,6968,24,0,0,0,16,7240,86,44,0,0,0,0,0,0,0,0,na,0,0,0,0,418,100,460,46,0,0,0,0,0,44.56,42,8008,4908,828,128,50,8,0,0,0,0,0,0
413,1,43482,0,1534,1388,0,0,0,0,40024,493856,6831358,12916128,6733314,794698,4422,0,10301516,11296,44,0,728878,2036492,13602734,5508070,18848456,7723186,26,0,0,0,7306,348,0,0,0,0,0,0,0,291972,27339768,182060,49192,6756,7406,13782,31330,1890822,23399636,1680894,733982,0,24307974,2434536,504640,274042,107830,77106,60000,42816,4410,446,33186736,29510,34446,3802,4,10301516,461414,4125432,14710494,802880,790060,783560,749440,710040,524280,748940,745040,319560,43482.96,33186736,33186736,32428662,33960,6690,93132,465360,27853888,1209600,753376,0,940,0,6318933.12,18649909.44,2790524.16,82,8528,9608,125408,3091456,8224430,11605136,3766466,563668,313436,112250,1942,72,244,33186736,0,62352,8918,6363150,11463308,1798226,5380020,2630820,106804,202,0,2274,702,4572798,731960,0,358,0,0,7006946,146456,16028,1217240,20880422,0,0,0,0,0,0,481666,3130,420,0,0,161020,21988,12160,8128,0,0,0,0,3482750,17760.86,20336,22205204,3909586,497196,121166,202272,232636,645690,50,0,0,0,0
414,0,28892,na,na,na,0,0,0,0,0,0,13726,213216,1282310,253084,1100,0,843538,0,58,na,82,410,1651632,1540018,176008,84856,0,0,0,0,0,0,0,0,0,0,0,30826,706658,1022176,3776,0,2584,990,982,1134,210440,1519898,27408,0,0,0,768176,295306,167456,113156,91298,114458,199196,14390,0,0,1827982,234,538,738,20,843538,13424,84532,90514,125820,0,0,0,0,0,0,0,46660,28892.12,1827982,1827982,na,10937.0,302720,na,614460,na,1209600,0,na,na,na,1612071.36,0,148303.68,na,na,0,0,690,147282,875442,666554,64688,7026,1654,100,na,0,1827982,na,2824,318,78142,71214,312686,1231382,64608,2262,0,0,na,na,na,na,na,na,na,na,na,1118,110,na,na,na,na,na,na,na,na,7512,14836,4296,0,0,52722,6882,3283840,1278658,0,0,0,0,na,na,na,157350,278180,219556,116916,342372,406756,128048,48232,63636,2390,0,0
415,0,35834,na,2130706432,88,0,0,0,0,0,0,29882,581616,949684,304398,6644,376,855280,0,0,0,0,0,1554318,1234678,350754,299552,0,0,0,0,68,34,0,0,0,0,0,14838,768444,906446,182872,0,2264,262,254,298,6778,1862528,216,0,0,0,382884,530856,236700,196310,156650,116438,128684,123928,150,0,1905132,178,100,116,2,855280,27122,132204,217596,220000,na,na,na,na,na,na,na,128440,35834.36,1905132,1905132,1905934,14115.0,2398,67780,693480,1872600,1209600,41036,2,48,0,1718625.6,0,151541.76,16,82,0,0,8740,247396,809714,725564,75088,4652,1426,20,2,6,1905132,na,2776,242,48570,70424,61048,1344924,336724,7854,38,0,132,88,1683594,12604,0,4452,0,22,1727188,730,136,0,0,0,0,0,0,0,0,15090,24554,10400,0,0,41394,8834,4098840,424176,0,0,0,0,0,456.62,494,163090,210938,148158,71198,165496,181040,253622,251022,421966,6070,0,0
416,0,14064,na,2130706432,1736,0,0,0,0,0,0,2566,825754,1629146,587960,3270,6,1228254,0,0,0,0,0,2355382,1706472,890136,577194,0,0,73272,0,6340,548,0,0,0,0,0,0,111864,2936838,0,0,2496,1384,1816,118454,2007138,917338,76,0,0,0,1800856,506850,177388,120034,87366,75416,109536,171202,54,0,3246316,0,252,468,32,1228254,49880,225004,662424,373400,322460,na,na,na,na,na,na,186840,14063.3,3246316,3246316,3236260,13503.0,172,76874,819120,3048702,1209600,100004,2,202,0,1664252.16,0,1381149.12,0,0,0,0,0,17996,578320,1582880,791236,70436,7382,452,1910,1950,3246316,na,5856,774,201582,1075716,107432,974112,659854,22896,474,6,2800,1292,1679026,88426,0,3746,0,16,1708500,6928,758,0,0,0,0,0,0,0,0,32588,3034,810,0,0,58246,9226,2371520,291974,0,0,0,0,0,1435.86,1662,1408360,1183322,303474,41558,44676,24886,24574,11424,6308,120,0,0
417,0,79314,na,92,28,0,0,0,0,0,0,10282,123156,3171868,1649338,42230,3788,2194132,0,0,0,0,0,4572600,4085942,575468,406946,0,0,0,0,166,46,0,0,0,0,0,26402,1663676,3254714,55870,0,3456,2320,2558,37634,3631686,1322640,368,0,0,0,1445060,1273480,639420,535106,422546,315228,295612,74210,0,0,5148962,1108,686,502,2,2194132,48662,300874,272352,109560,129760,159720,140320,na,na,na,na,26860,79313.74,5148962,5148962,5132044,32598,2500,24684,300740,5000662,1209600,164488,0,36,0,4736167.68,0,260734.08,0,0,0,0,0,19300,1140576,2733258,1052318,46730,7986,494,0,6,5148962,na,6584,1082,72282,144724,132254,3501178,1119736,22796,26,0,40,6,2207048,71672,0,4574,0,0,2236710,2880,810,0,0,0,0,0,0,0,0,27814,95496,12574,0,0,171794,22194,309800,37590,0,0,0,0,2930140,1621.96,2038,289168,1012224,956414,471252,834372,664234,375752,158550,229298,9398,0,0
418,0,43568,0,174,142,0,0,0,0,0,8672,32028,2112888,1330486,99068,138,0,1563410,0,0,0,6210,14770,3677734,3424956,983240,183420,0,0,0,0,220,124,0,0,0,0,0,0,0,8658,3574622,0,10340,5904,4890,6816,16990,3518658,8090,11592,0,0,1739568,1261052,260886,112354,69710,49034,37544,31404,10948,10780,4667762,3782,2820,14548,2,1563410,41616,722380,259960,231220,281380,295200,na,na,na,na,na,169300,43568.99,4667762,4667762,4632322,11427.0,984,99526,1032840,3585490,1209600,127272,0,204,0,2765709.12,0,815490.24,314,1524,0,4594,19798,405270,1930740,824828,178702,120176,71690,27482,36,42,4667762,0,6728,892,194270,643662,269680,1765642,695254,7106,46,0,270,316,2595394,1179448,0,9730,0,0,2809234,4188,1220,0,0,0,0,0,0,0,0,17708,4722,844,0,0,127798,20742,655580,75998,0,0,0,0,13870750,1837.24,1830,855158,830046,375820,116170,159342,307856,412180,522534,4174,0,0,0
419,0,39954,na,2130706432,912,0,0,0,0,0,0,232,296024,2273276,707614,62858,2894,1519876,0,0,0,0,0,2706892,2058094,872458,561560,0,0,20476,0,692,188,0,0,0,0,0,77150,2514326,510378,241044,0,2392,1296,5230,8256,124026,3200764,934,0,0,0,1544002,642952,268034,193124,155100,132152,184898,222636,0,0,3579896,212,998,1124,16,1519876,59342,389012,476590,281640,349020,na,na,na,na,na,na,234640,39953.51,3579896,3579896,3565838,18816,43072,109660,1153560,3342898,1209600,121242,4,108,0,2769394.56,0,571292.16,0,1166,0,0,0,17410,882650,1759162,638892,39552,4992,240,12,18,3579896,na,5014,684,99182,346818,155622,2003000,715360,17148,70,0,2500,488,2355424,88694,0,77608,0,18,2806596,2460,146,0,0,0,0,0,0,0,0,41578,83530,22000,0,0,75728,12076,15556080,1883842,0,0,0,0,345210,1408.52,1440,598610,803076,552062,358598,856882,173510,130,14,16,0,0,0
420,0,10364,na,514,na,0,0,0,0,0,7848,64648,288248,196048,53230,288,0,240436,0,0,0,6760,9264,583278,555514,78138,22858,0,0,0,0,840,190,31610,12356,9550,13194,5894,69984,171782,178588,117352,0,496,184,326,800,78906,529192,404,2,0,0,193312,293194,70670,28498,15614,5958,1908,1140,16,0,668262,12,18,1782,0,240436,4560,47820,30188,na,na,na,na,na,na,na,na,77120,10364.87,668262,668262,666750,2328,6802,66164,666860,610310,1209600,0,na,na,na,555325.44,0,54212.16,0,0,0,0,32394,204734,247592,118248,6350,858,134,0,na,4,668262,na,740,98,984,49302,21432,344478,189460,3770,46,0,na,na,na,na,na,na,na,na,na,376,46,0,0,0,0,0,0,0,0,2248,640,242,0,0,9664,1736,3966320,405916,23310,568,0,0,9364890,254.18,234,57752,53398,49404,28128,239032,168998,10928,1674,996,0,0,0
421,0,10,0,6,6,0,0,0,0,0,0,8,3358,2652,0,0,0,1966,0,198,0,0,0,16152,14162,9010,326,0,0,0,0,6,8,0,0,0,0,0,0,0,0,6018,0,76,24,40,1080,28,4762,8,0,0,0,4666,230,122,58,60,210,468,82,18,104,25172,0,12,0,2,1966,142,7726,1268,na,na,na,na,na,na,na,na,8860,10.05,25172,25172,25948,25.0,430,2422,24960,6062,1209600,188,2,2,0,1373.76,624.96,2976,0,12,0,0,0,1562,3460,988,8,0,0,0,14,14,25172,0,1122,20,12,8,198,940,3012,560,146,0,0,4,938,132,0,0,0,0,1600,40,86,0,0,550,798,0,0,0,0,148,0,0,0,0,12,6,5940,1882,0,8,0,0,0,0.74,38,4752,1010,50,10,30,38,68,60,0,0,0,0
422,0,83676,na,184,180,0,0,0,0,0,18900,563622,2389198,1789456,404998,15378,1432,2159304,0,0,0,22600,28884,4875214,4482010,562978,299980,0,0,0,0,368,52,0,3156,24334,14202,34978,129192,1739454,1247608,1990060,0,3192,992,1810,10776,1430574,3698426,37210,4,0,0,1257152,1275782,1075522,634752,369134,266704,257476,46462,0,0,5461882,146,64,432,14,2159304,41716,327396,233834,117860,120300,102900,175580,na,na,na,na,36580,83676.63,5461882,5461882,5411330,31724,9080,55818,607820,5182984,1209600,135324,2,72,0,4722013.44,0,456730.56,0,0,0,2062,210522,1577370,1887332,1266628,219754,16410,2856,50,56,64,5461882,na,6146,734,31334,254620,108540,2545776,2154492,80748,594,0,246,94,4478300,93284,0,53504,0,18,4753396,3454,650,0,0,0,0,0,0,0,0,27246,53270,26160,0,0,114998,19510,27600840,2812992,0,0,0,0,24518010,2034.18,2072,490392,734568,715170,431474,1085192,1090878,533732,96392,5186,0,0,0
423,0,409696,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14049564,0,0,0,250982,397272,22845328,20292428,6634036,2278798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29734828,0,0,0,0,14049564,391772,3910000,2707094,250140,231660,162600,261620,285460,223780,259980,268460,108700,409696.02,29734828,29734828,2014,0,0,31754,653080,0,1209600,0,0,0,0,20368044.48,33.6,5805081.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29734828,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192184,0,0,0,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,63040,na,0,na,0,0,0,0,0,0,156,397272,1041862,203984,5238,0,1925970,0,168,0,1286,1650,3771888,3523238,429822,195354,0,0,0,0,0,0,0,0,0,0,0,55512,1213392,261832,117776,0,804,192,424,15370,1096462,534760,498,2,0,0,606968,339956,171534,151710,208358,149104,20882,0,0,0,4203616,0,222,1578,374,1925970,40870,281164,147868,121240,98440,131700,na,na,na,na,na,72420,63039.75,4203616,4203616,1813154,7349.0,560034,54544,567820,1648512,1209600,0,na,na,na,3451629.12,0,381974.4,0,0,0,0,0,50340,659412,758482,157960,17238,4700,380,na,0,4203616,na,2064,262,3898,183228,98044,1058158,295854,7004,0,0,na,na,na,na,na,na,na,na,na,2054,202,0,0,0,0,0,0,0,0,18308,60266,10994,0,0,113628,17112,4424400,808180,0,0,0,0,24084710,625.8,602,185948,259398,234134,114302,222576,247956,156314,94168,127236,6480,0,0
425,0,101292,na,2130706432,136,0,0,0,0,0,0,27924,2127244,3808460,587578,21716,126,2743486,0,0,0,1090,2234,5929482,5296792,1021368,569260,0,0,0,0,260,138,0,0,0,0,0,86752,2027626,1445934,3012736,0,6984,23656,28166,453276,5148268,912668,30,0,0,0,1720150,2173978,899304,469832,288168,199746,267270,547672,6928,0,6952358,10842,22214,1902,6,2743486,68266,642616,370866,148420,185960,217140,180140,157740,na,na,na,124260,101292.87,6952358,6952358,6958414,38580,2344,85982,896560,6573048,1209600,84916,2,86,0,5817641.28,0,752064.96,0,0,0,0,3882,387638,3406796,2549100,204230,17722,3582,98,6,0,6952358,na,5856,664,134514,474546,256578,4967030,708168,25590,102,0,248,542,5373052,3211906,0,156958,0,14,5863270,1738,96,0,0,0,0,0,0,0,0,35022,28462,10802,0,0,89526,11472,20085400,2025770,0,0,0,0,1292890,1488.46,1610,794310,841242,733296,465594,2827170,904552,6750,124,10,0,0,0
426,0,10,na,10,6,0,0,0,0,0,0,24,1206,2692,0,0,0,1356,0,0,0,0,0,17952,17002,2718,158,0,0,0,0,4,40,0,0,0,0,0,0,0,2608,1314,0,920,20,42,30,464,2446,0,0,0,0,2770,392,102,248,26,18,54,250,34,28,20680,6,0,0,0,1356,92,2070,646,na,na,na,na,na,na,na,na,2640,10.36,20680,20680,21738,15.0,0,2030,20580,3922,1209600,162,0,0,0,1475.52,0,1556.16,na,na,0,0,0,618,2446,546,312,0,0,0,0,4,20680,na,904,10,8,16,70,1056,1738,120,0,0,6,86,1410,18,0,4,0,0,1622,20,36,0,0,0,0,0,0,0,0,74,0,0,1382,336,50,14,280,28,154,4,0,0,0,na,na,2460,1102,208,148,4,0,0,0,0,0,0,0
427,0,40028,na,304,208,0,0,0,0,0,620,509506,1792248,549608,26834,990,0,1391686,0,0,0,3696,7524,2495882,2118392,516790,307126,0,0,0,0,194,190,0,0,0,0,0,223428,2203250,117678,335450,0,2342,1076,1196,1398,9082,2860386,3374,0,0,952,893054,700682,239766,206160,213926,222514,217462,182374,3868,0,3017064,40,36,260,4,1391686,43680,258188,255824,202120,216680,na,na,na,na,na,na,91360,40027.1,3017064,3017064,3017832,18016,63316,54874,590120,2879806,1209600,94826,0,80,0,2581495.68,0,294966.72,0,956,0,0,39870,1034036,1374610,382628,37444,9198,1922,98,0,4,3017064,na,5950,742,66648,161990,150500,2060300,420134,13526,16,0,532,2044,1864334,51674,0,181028,0,0,2596206,2006,182,0,0,0,0,0,0,0,0,26228,41512,6940,0,0,105886,13070,2241620,408380,0,0,0,0,2522290,1241.56,1506,312988,720014,549632,246446,415406,320358,166628,82480,65840,14,0,0
428,0,1236,0,2130706432,12,0,0,0,0,0,0,8140,111762,23174,0,0,0,58738,0,208,0,206,364,149030,133566,47380,7688,0,0,0,0,18,22,0,0,0,0,0,0,0,2932,140144,0,390,116,174,868,484,40244,100800,0,0,0,87858,18304,15596,13104,4068,1748,876,1004,196,322,196708,22,32,36,0,58738,1212,31126,15204,na,na,na,na,na,na,na,na,46240,1235.0,196708,196708,194336,368,78,19108,195660,143358,1209600,3038,2,26,0,75673.92,15660.48,50764.8,2,64,0,0,3782,85694,48542,3842,996,202,18,0,10,16,196708,0,1488,82,88,30556,23608,40996,44518,1734,6,0,12,34,71692,17454,0,266,0,0,78176,270,124,0,0,90,15746,0,0,0,0,950,46,16,0,0,2050,348,231700,23530,0,0,0,0,235010,2.7,192,68904,23302,5928,1838,4212,5568,9186,23948,190,0,0,0
429,0,14,na,42,30,0,0,0,0,0,0,3086,1118,1626,0,0,0,1598,0,0,0,1264,1922,4846,4510,10024,576,0,0,0,0,16,38,0,0,0,0,0,0,0,0,5830,0,910,14,12,12,344,4538,0,0,0,0,3548,1430,120,262,30,28,60,300,28,24,16156,2,4,4,0,1598,120,8246,1768,na,na,na,na,na,na,na,na,9940,13.77,16156,16156,17312,19.0,78,1570,16020,5830,1209600,330,0,2,0,2260.8,0,2677.44,na,na,0,0,2384,1384,1318,414,330,0,0,0,4,10,16156,na,906,6,8,24,124,1324,2844,592,2,0,30,74,1492,90,0,10,0,0,2442,50,18,0,0,0,0,0,0,0,0,150,0,0,2084,292,124,30,4520,450,16496,32,0,0,0,na,na,3664,1822,224,56,54,10,0,0,0,0,0,0
430,0,14,0,10,8,0,0,0,0,0,0,904,1568,2112,0,0,0,1482,0,210,0,0,114,12084,10272,8574,304,0,0,0,0,4,8,0,0,0,0,0,0,0,120,4464,0,130,44,152,1262,24,2868,104,0,0,0,2992,334,208,128,84,732,106,0,0,0,20664,0,4,0,0,1482,86,7550,1002,na,na,na,na,na,na,na,na,8480,14.23,20664,20664,23472,19.0,106,1994,20560,4606,1209600,198,2,0,0,1600.32,29.76,1528.32,0,16,0,0,120,546,2526,874,518,0,0,0,10,20,20664,0,1488,6,50,42,124,1722,836,316,0,0,6,24,1428,154,0,0,0,0,1718,22,60,0,0,0,36,0,0,0,0,98,0,0,0,0,38,16,7820,1310,0,0,0,0,0,146.9,38,3070,1050,148,122,104,46,40,4,0,0,0,0
431,0,57464,0,124,120,0,0,0,0,0,1488,474816,1668246,863178,169838,8794,782,1549274,0,0,0,8014,18386,3013862,2722522,864032,215830,0,0,0,0,264,1240,0,0,0,0,0,9634,81742,1613966,1481800,0,4524,3442,5958,11308,73766,765938,2320030,196,1980,0,1351312,692752,280504,178098,153202,106046,86368,89360,55068,194432,3886702,24,24,156,20,1549274,34852,633806,222260,314100,247000,254560,na,na,na,na,na,38120,57463.28,3886702,3886702,3838470,18159.0,0,20024,247720,3189020,1209600,68552,0,80,0,2774726.4,0,410500.8,158,1022,0,748,32004,372746,884590,1089490,630690,152216,24412,246,74,116,3886702,0,5310,670,211050,112394,144868,2362254,339456,11072,66,2,104,2234,2822496,27830,0,12,0,0,2822506,2296,704,0,0,0,0,0,0,0,0,18576,10632,1958,5841900,1259612,103934,18542,860,78,3444326,2540,0,6,17463270,1381.32,1540,427912,341908,166518,84898,170432,238758,371730,1367314,17672,0,0,0
432,0,612,na,20,10,0,0,0,0,0,0,4732,41916,17766,0,0,0,28086,2370,0,0,0,0,47250,22660,63352,10438,0,0,0,0,12,10,0,0,0,0,0,0,0,38456,25958,0,1520,280,604,1638,2506,57866,0,0,0,0,38108,14140,8212,2026,734,266,270,630,28,0,110696,18,14,50,0,28086,1660,34422,28826,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,62200,612.85,110696,110696,106116,239.0,0,10002,109560,64414,1209600,2154,0,24,0,35285.76,0,27989.76,na,na,0,0,64,27860,32244,3476,674,96,0,0,10,18,110696,na,1252,46,1754,2310,6764,48290,3998,0,0,0,12,28,36268,3690,0,412,0,0,38306,216,358,0,0,0,0,0,0,0,0,1732,108,18,0,0,992,248,2140,214,0,0,0,0,0,na,na,29928,9180,3026,1126,2118,2968,3752,12236,80,0,0,0
433,0,58724,na,1744,1654,0,0,0,0,0,0,23418,1283610,3064656,956234,105368,7484,2470250,1524,0,0,0,0,4633796,3869988,1108130,663992,0,0,13360,0,9332,1116,0,0,0,0,0,169658,1541688,1195842,2533582,0,5388,1496,2344,122118,3562888,1746302,232,2,0,0,2407916,1206376,312610,237180,165848,131158,184802,792142,2738,0,5743090,1790,536,18050,24,2470250,77580,432842,670164,238920,190780,205940,279260,na,na,na,na,181300,58723.94,5743090,5743090,5723338,33699.0,107676,82498,892320,5440770,1209600,168252,0,282,0,3839243.52,0,1594578.24,0,0,0,0,708,166304,2025592,2690836,512846,39130,5152,202,380,392,5743090,na,10408,1170,134620,1061218,363882,2546584,1267446,55122,320,0,2236,3092,2531050,1105776,0,8690,0,38,3959370,5772,424,0,0,0,0,0,0,0,0,38954,33130,8750,0,0,119512,19442,953800,594738,3938192,2660,0,0,709830,2336.32,2542,1671010,1153436,479386,258528,591622,738746,367326,133912,46136,668,0,0
434,0,90,na,46,46,0,0,0,0,0,0,364,14104,160736,172014,0,0,124260,0,92,0,0,0,338500,310470,52344,16098,0,0,0,0,238,60,0,0,0,0,0,0,209930,137276,12,0,1724,13026,24238,11694,243458,53076,2,0,0,0,334396,8404,1836,852,580,432,428,290,0,0,391006,4,4,40,42,124260,1890,18536,32910,na,na,na,na,na,na,na,na,51020,90.4,391006,391006,392444,561.0,1496,38168,389520,347218,1209600,2736,12,16,0,18934.08,2597.76,332167.68,na,na,0,0,0,7620,67062,257722,14600,196,18,0,30,92,391006,na,622,120,3902,58486,43552,187440,48360,4736,0,0,42,330,11658,28,0,64,0,0,20984,280,24,0,0,0,2728,0,0,0,0,1906,34,6,0,0,232,230,11320,3304,348692,258,0,0,0,na,na,330278,14900,1390,312,242,88,8,0,0,0,0,0
435,0,773228,na,na,na,0,0,0,0,0,0,1246182,28391422,47032742,19788016,1810354,57476,52816452,228496,8832,na,10,22,71919776,50719522,30249626,19372458,0,0,25642,0,0,0,0,0,0,0,0,0,1825106,96456280,44806,0,3727802,787650,677566,1430592,48003490,38251006,2642448,1365832,773658,666148,40865742,16678528,6605950,5469638,4735372,4559372,5382782,12366206,1645290,17312,102180268,0,58,592,814,52816452,3146740,9665528,20507934,287480,369840,468780,419940,413560,489420,424600,433200,86880,773228.97,102180268,102180268,100372044,588417.0,1027294,na,402640,98326192,1209600,0,na,na,na,73358049.6,0,24821047.68,0,0,0,0,2632,2661542,28715146,42604180,21013632,3057582,265304,6174,na,230,102180268,na,81030,23290,10150932,18745268,33694638,35164918,463642,2474,0,0,na,na,na,na,na,na,na,na,na,8750,396,na,na,na,na,na,na,na,na,2539696,14348,4588,0,0,136834,17588,10813820,5632218,0,0,0,0,na,46367.98,39028,25360702,42958728,13928368,4062790,8481878,3459454,59572,5986,8174,540,0,0
436,0,22,na,14,8,0,0,0,0,0,4384,4426,2050,1000,0,0,0,2860,0,102,0,4188,7842,10114,11424,13604,234,8,0,0,0,20,36,0,0,0,0,0,0,0,3356,8504,0,1018,24,18,14,86,10700,0,0,0,0,9654,1096,216,268,66,42,48,434,36,0,27958,0,4,10,0,2860,178,10274,3304,na,na,na,na,na,na,na,na,13380,21.58,27958,27958,28732,35.0,0,2674,27620,11860,1209600,502,0,12,0,3083.52,3.84,7793.28,0,6,0,4180,4184,1786,1058,634,18,0,0,0,0,26,27958,na,1044,14,12,24,24,2012,7586,1086,58,0,14,68,2712,188,0,0,0,0,3458,62,188,0,0,0,4,0,0,0,0,312,0,0,188,44,106,26,160,16,0,8,0,0,0,52.12,44,9086,2116,204,56,124,132,42,100,0,0,0,0
437,0,8,0,0,0,0,0,0,0,0,0,1760,2250,1536,0,0,0,1734,0,40,0,166,498,12826,11174,14202,414,0,0,0,0,4,34,0,0,0,0,0,0,0,1472,4074,0,58,24,36,810,158,2348,2112,0,0,0,4282,280,96,62,38,80,38,378,118,174,27212,0,4,0,0,1734,132,12572,1608,na,na,na,na,na,na,na,na,14100,8.98,27212,27212,28240,23.0,0,2622,27040,5586,1209600,244,2,6,0,1572.48,0,2497.92,2,18,0,0,1324,1982,1324,478,438,0,0,0,0,4,27212,0,986,16,20,6,20,1234,2774,458,32,0,0,70,1846,92,0,0,0,0,2106,42,52,0,0,0,0,0,0,0,0,118,0,0,0,0,48,14,6560,664,0,6,0,0,0,0.76,554,3874,1462,58,8,28,24,46,46,0,0,0,0
438,0,26,na,2130706432,6,0,0,0,0,0,0,52,0,8934,102,0,0,3402,0,0,0,0,0,9040,6110,4292,1292,0,0,0,0,4,6,0,0,0,0,0,0,7632,1454,2,0,76,18,32,42,2302,6616,2,0,0,0,8214,678,118,54,20,4,0,0,0,0,13350,0,4,2,0,3402,190,1140,3132,na,na,na,na,na,na,na,na,4200,25.12,13350,13350,17718,14,0,1208,13220,9088,1209600,590,2,2,0,3742.08,0,5293.44,0,0,0,0,0,0,6300,2282,402,104,0,0,0,4,13350,na,116,10,30,806,362,2188,4868,698,10,0,18,48,4116,128,0,8,0,28,4174,46,24,0,0,0,0,0,0,0,0,132,0,0,0,0,330,62,12500,1250,0,0,0,0,0,50.86,40,5604,2782,514,98,56,30,4,0,0,0,0,0
439,0,14,0,20,20,0,0,0,0,0,0,928,6428,1972,0,0,0,2716,0,8,0,0,14,19168,16928,12586,488,0,0,0,0,12,34,0,0,0,0,0,0,402,616,8310,0,74,16,28,80,906,580,7644,0,0,0,7930,398,128,96,52,52,26,364,110,172,31776,0,28,0,0,2716,204,10318,2246,na,na,na,na,na,na,na,na,12380,14.41,31776,31776,33358,28,0,3064,31560,9378,1209600,400,2,0,0,3129.6,0,5290.56,0,10,0,0,752,5822,1820,368,566,0,0,0,4,10,31776,0,1012,18,14,4,12,3398,3712,1108,50,0,22,30,3472,172,0,0,0,0,3584,54,66,0,0,0,0,0,0,0,0,174,0,0,0,0,132,32,4840,490,0,8,0,0,0,76.84,48,6532,2586,76,6,22,14,34,58,0,0,0,0
